145,97,39,49
147,102,39,49
149,107,39,49
153,108,39,49
157,107,39,49
159,107,39,49
159,108,39,49
159,109,39,49
159,110,39,49
161,109,39,49
163,108,39,49
163,105,39,49
157,102,39,49
155,98,39,49
153,95,39,49
153,70,39,49
151,62,39,49
146,59,39,49
141,57,39,49
135,55,39,49
129,54,39,49
127,53,39,49
127,52,39,49
127,51,39,49
128,50,39,49
140,54,39,49
146,59,39,49
150,66,39,49
156,77,39,49
160,86,39,49
162,107,39,49
165,116,39,49
165,111,39,49
165,98,39,49
163,79,39,49
161,54,39,49
159,42,39,49
159,41,39,49
159,42,39,49
157,45,39,49
158,62,39,49
158,77,39,49
159,94,39,49
159,109,39,49
159,112,39,49
157,91,39,49
157,82,39,49
157,79,39,49
155,81,39,49
153,84,39,49
151,101,39,49
153,114,39,49
153,127,39,49
155,144,39,49
155,158,39,49
155,145,39,49
154,126,39,49
152,113,39,49
151,104,39,49
149,99,39,49
147,98,39,49
145,100,39,49
143,109,39,49
141,118,39,49
141,131,39,49
141,134,39,49
137,116,39,49
133,94,39,49
127,75,39,49
125,66,39,49
119,62,39,49
117,65,39,49
117,76,39,49
117,95,39,49
117,108,39,49
119,131,39,49
121,128,39,49
120,108,39,49
127,94,39,49
133,77,39,49
139,62,39,49
145,61,39,49
151,65,39,49
153,70,39,49
157,77,39,49
167,100,39,49
169,111,39,49
171,102,39,49
171,85,39,49
173,74,39,49
177,63,39,49
177,62,39,49
177,67,39,49
177,78,39,49
177,93,39,49
174,118,39,49
172,133,39,49
170,124,39,49
164,107,39,49
160,96,39,49
158,89,39,49
156,86,39,49
152,87,39,49
152,94,39,49
151,103,39,49
149,122,39,49
145,115,39,49
139,100,39,49
133,85,39,49
129,76,39,49
125,71,39,49
121,70,39,49
119,77,39,49
119,88,39,49
119,101,39,49
121,120,39,49
120,114,39,49
118,101,39,49
118,90,39,49
122,81,39,49
128,80,39,49
128,85,39,49
132,94,39,49
138,105,39,49
144,119,39,49
156,136,39,49
160,123,39,49
164,106,39,49
166,95,39,49
168,88,39,49
170,79,39,49
170,80,39,49
167,86,39,49
164,96,39,49
162,111,39,49
160,124,39,49
160,113,39,49
158,96,39,49
158,87,39,49
158,80,39,49
156,75,39,49
154,77,39,49
152,86,39,49
150,95,39,49
148,108,39,49
148,113,39,49
148,98,39,49
146,82,39,49
140,73,39,49
134,72,39,49
122,81,39,49
118,92,39,49
118,105,39,49
116,120,39,49
114,135,39,49
116,142,39,49
116,133,39,49
116,119,39,49
120,114,39,49
125,109,39,49
137,110,39,49
141,115,39,49
147,124,39,49
153,138,39,49
159,153,39,49
167,152,39,49
171,134,39,49
173,121,39,49
179,112,39,49
185,107,39,49
189,104,39,49
189,109,39,49
187,118,39,49
183,131,39,49
176,142,39,49
162,133,39,49
154,114,39,49
146,93,39,49
142,78,39,49
138,71,39,49
134,66,39,49
132,71,39,49
134,82,39,49
134,95,39,49
136,110,39,49
136,103,39,49
138,92,39,49
138,85,39,49
140,82,39,49
144,83,39,49
150,94,39,49
152,105,39,49
152,118,39,49
154,137,39,49
154,151,39,49
156,143,39,49
154,130,39,49
154,123,39,49
152,122,39,49
152,125,39,49
152,134,39,49
154,147,39,49
154,162,39,49
156,181,39,49
156,198,39,49
158,191,39,49
156,174,39,49
156,159,39,49
156,149,39,49
156,140,39,49
154,129,39,49
154,130,39,49
154,135,39,49
156,146,39,49
158,159,39,49
158,138,39,49
158,115,39,49
157,93,39,49
157,78,39,49
157,73,39,49
153,72,39,49
153,81,39,49
151,94,39,49
153,113,39,49
153,126,39,49
147,111,39,49
143,98,39,49
141,89,39,49
139,86,39,49
135,85,39,49
131,90,39,49
131,101,39,49
131,116,39,49
131,125,39,49
135,124,39,49
139,101,39,49
141,88,39,49
143,83,39,49
147,80,39,49
155,79,39,49
157,92,39,49
163,103,39,49
171,116,39,49
176,121,39,49
178,110,39,49
180,87,39,49
180,76,39,49
180,73,39,49
182,72,39,49
184,73,39,49
188,86,39,49
192,97,39,49
195,111,39,49
197,115,39,49
199,106,39,49
199,85,39,49
197,74,39,49
193,73,39,49
185,72,39,49
181,75,39,49
175,91,39,49
171,103,39,49
169,114,39,49
167,113,39,49
161,100,39,49
159,79,39,49
157,74,39,49
155,73,39,49
153,74,39,49
153,79,39,49
150,100,39,49
148,115,39,49
146,125,39,49
142,122,39,49
134,109,39,49
116,94,39,49
112,89,39,49
110,88,39,49
109,89,39,49
109,94,39,49
115,113,39,49
117,126,39,49
123,133,39,49
129,124,39,49
137,105,39,49
141,82,39,49
145,69,39,49
149,66,39,49
155,66,39,49
159,69,39,49
163,90,39,49
163,105,39,49
161,112,39,49
161,109,39,49
161,92,39,49
159,71,39,49
157,68,39,49
155,67,39,49
155,68,39,49
151,75,39,49
144,96,39,49
142,111,39,49
142,118,39,49
138,111,39,49
137,98,39,49
137,89,39,49
139,92,39,49
141,97,39,49
143,104,39,49
143,113,39,49
143,135,39,49
143,152,39,49
143,161,39,49
